frame_num,pmu_id,stream_id,frame_score,normalized_score,rule_severity,classification,final_severity,confidence,assessment,corrupted,rules_triggered,cyber_score,fault_score,disturbance_score,disturbance_raw_score,suspicious_count,dominant_reason
1524,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.65,27.82,27.82,0,Sustained physical disturbance without cyber indicators
1525,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.62,27.79,27.79,0,Sustained physical disturbance without cyber indicators
1526,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.73,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,25.58,30.09,30.09,0,Sustained physical disturbance without cyber indicators
1527,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.73,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,25.1,29.53,29.53,0,Sustained physical disturbance without cyber indicators
1528,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.28,28.56,28.56,0,Sustained physical disturbance without cyber indicators
1529,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.85,28.06,28.06,0,Sustained physical disturbance without cyber indicators
1530,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.86,28.07,28.07,0,Sustained physical disturbance without cyber indicators
1531,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.73,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,25.25,29.71,29.71,0,Sustained physical disturbance without cyber indicators
1532,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.73,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,25.07,29.49,29.49,0,Sustained physical disturbance without cyber indicators
1533,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.05,28.29,28.29,0,Sustained physical disturbance without cyber indicators
1534,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.81,28.01,28.01,0,Sustained physical disturbance without cyber indicators
1535,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.73,27.92,27.92,0,Sustained physical disturbance without cyber indicators
1536,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.43,28.74,28.74,0,Sustained physical disturbance without cyber indicators
1537,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.21,28.48,28.48,0,Sustained physical disturbance without cyber indicators
1538,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.18,28.45,28.45,0,Sustained physical disturbance without cyber indicators
1539,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.88,28.09,28.09,0,Sustained physical disturbance without cyber indicators
1540,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.3,27.41,27.41,0,Sustained physical disturbance without cyber indicators
1541,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.1,27.18,27.18,0,Sustained physical disturbance without cyber indicators
1542,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.74,26.75,26.75,0,Sustained physical disturbance without cyber indicators
1543,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.63,26.62,26.62,0,Sustained physical disturbance without cyber indicators
1544,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.5,26.47,26.47,0,Sustained physical disturbance without cyber indicators
1545,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.71,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,22.47,26.44,26.44,0,Sustained physical disturbance without cyber indicators
1546,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.73,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.68,29.04,29.04,0,Sustained physical disturbance without cyber indicators
1547,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.3,28.59,28.59,0,Sustained physical disturbance without cyber indicators
1548,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.11,28.37,28.37,0,Sustained physical disturbance without cyber indicators
1549,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.88,28.09,28.09,0,Sustained physical disturbance without cyber indicators
1550,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,23.48,27.62,27.62,0,Sustained physical disturbance without cyber indicators
1551,1,1,31.5,0.315,MEDIUM,FAULT,HIGH,0.72,SUSPICIOUS,False,PHYS_VIMB_29;PHYS_CIMB_30,10.0,24.17,28.44,28.44,0,Sustained physical disturbance without cyber indicators
1552,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,66.16,66.16,0,Sustained physical disturbance without cyber indicators
1553,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,67.41,67.41,0,Sustained physical disturbance without cyber indicators
1554,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,68.55,68.55,0,Sustained physical disturbance without cyber indicators
1555,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,69.56,69.56,0,Sustained physical disturbance without cyber indicators
1556,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,70.69,70.69,0,Sustained physical disturbance without cyber indicators
1557,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,71.98,71.98,0,Sustained physical disturbance without cyber indicators
1558,1,1,51.5,0.515,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,100.0,70.7,70.7,0,Sustained physical disturbance without cyber indicators
1559,1,1,50.5,0.505,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,98,67.56,67.56,0,Sustained physical disturbance without cyber indicators
1560,1,1,50.5,0.505,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,10.0,98,64.47,64.47,0,Sustained physical disturbance without cyber indicators
1561,1,1,50.5,0.505,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_CIMB_30,10.0,98,60.94,60.94,0,Sustained physical disturbance without cyber indicators
1562,1,1,50.5,0.505,CRITICAL,FAULT,HIGH,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27,5.6,98,55.65,55.65,0,Sustained physical disturbance without cyber indicators
1563,1,1,50.5,0.505,CRITICAL,RECOVERING,MEDIUM,0.99,HIGHLY SUSPICIOUS,False,PHYS_SMOOTH_27;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,98,54.48,54.48,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1564,1,1,40.5,0.405,CRITICAL,RECOVERING,MEDIUM,0.99,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,78,43.38,43.38,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1565,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,42.41,42.41,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1566,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,41.28,41.28,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1567,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,39.38,39.38,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1568,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,38.11,38.11,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1569,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,37.21,37.21,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1570,1,1,31.5,0.315,HIGH,RECOVERING,MEDIUM,0.94,HIGHLY SUSPICIOUS,False,PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,10.0,60,36.98,36.98,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1571,1,1,10.21,0.1021,LOW,RECOVERING,MEDIUM,0.68,DISTURBANCE,False,,0.0,17.42,20.49,20.49,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1572,1,1,2.32,0.0232,NORMAL,RECOVERING,MEDIUM,0.56,NORMAL,False,,0.0,4.65,0.0,7.81,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1573,1,1,2.19,0.0219,NORMAL,RECOVERING,MEDIUM,0.56,NORMAL,False,,0.0,4.39,0.0,7.37,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1574,1,1,2.18,0.0218,NORMAL,RECOVERING,MEDIUM,0.56,NORMAL,False,,0.0,4.36,0.0,7.33,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1575,1,1,2.08,0.0208,NORMAL,RECOVERING,MEDIUM,0.56,NORMAL,False,,0.0,4.15,0.0,6.98,0,Physical fault indicators are clearing; waiting for consecutive stable frames
1576,1,1,2.44,0.0244,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.88,0.0,8.2,0,Stable stream with no material anomaly indicators
1577,1,1,2.32,0.0232,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.64,0.0,7.8,0,Stable stream with no material anomaly indicators
1578,1,1,2.42,0.0242,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.83,0.0,8.12,0,Stable stream with no material anomaly indicators
1579,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.57,0.0,7.68,0,Stable stream with no material anomaly indicators
1580,1,1,2.33,0.0233,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.65,0.0,7.82,0,Stable stream with no material anomaly indicators
1581,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.9,0.0,8.24,0,Stable stream with no material anomaly indicators
1582,1,1,2.27,0.0227,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.54,0.0,7.63,0,Stable stream with no material anomaly indicators
1583,1,1,2.42,0.0242,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.84,0.0,8.14,0,Stable stream with no material anomaly indicators
1584,1,1,2.26,0.0226,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.52,0.0,7.59,0,Stable stream with no material anomaly indicators
1585,1,1,2.22,0.0222,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.43,0.0,7.45,0,Stable stream with no material anomaly indicators
1586,1,1,2.89,0.0289,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.78,0.0,9.72,0,Stable stream with no material anomaly indicators
1587,1,1,2.68,0.0268,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.36,0.0,9.01,0,Stable stream with no material anomaly indicators
1588,1,1,2.48,0.0248,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.96,0.0,8.33,0,Stable stream with no material anomaly indicators
1589,1,1,2.46,0.0246,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.93,0.0,8.28,0,Stable stream with no material anomaly indicators
1590,1,1,2.31,0.0231,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.63,0.0,7.78,0,Stable stream with no material anomaly indicators
1591,1,1,2.26,0.0226,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.52,0.0,7.59,0,Stable stream with no material anomaly indicators
1592,1,1,2.14,0.0214,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.28,0.0,7.2,0,Stable stream with no material anomaly indicators
1593,1,1,2.19,0.0219,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.38,0.0,7.36,0,Stable stream with no material anomaly indicators
1594,1,1,2.24,0.0224,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.47,0.0,7.52,0,Stable stream with no material anomaly indicators
1595,1,1,2.13,0.0213,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.27,0.0,7.17,0,Stable stream with no material anomaly indicators
1596,1,1,2.35,0.0235,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.71,0.0,7.91,0,Stable stream with no material anomaly indicators
1597,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.55,0.0,7.65,0,Stable stream with no material anomaly indicators
1598,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.74,0.0,7.97,0,Stable stream with no material anomaly indicators
1599,1,1,2.18,0.0218,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.37,0.0,7.34,0,Stable stream with no material anomaly indicators
1600,1,1,2.34,0.0234,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.67,0.0,7.85,0,Stable stream with no material anomaly indicators
1601,1,1,2.59,0.0259,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.17,0.0,8.69,0,Stable stream with no material anomaly indicators
1602,1,1,2.31,0.0231,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.61,0.0,7.75,0,Stable stream with no material anomaly indicators
1603,1,1,2.29,0.0229,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.58,0.0,7.69,0,Stable stream with no material anomaly indicators
1604,1,1,2.18,0.0218,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.36,0.0,7.32,0,Stable stream with no material anomaly indicators
1605,1,1,2.43,0.0243,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.87,0.0,8.18,0,Stable stream with no material anomaly indicators
1606,1,1,3.09,0.0309,NORMAL,NORMAL,NORMAL,0.93,NORMAL,False,,0.0,6.18,0.0,10.38,0,Stable stream with no material anomaly indicators
1607,1,1,2.63,0.0263,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.26,0.0,8.84,0,Stable stream with no material anomaly indicators
1608,1,1,2.5,0.025,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.0,0.0,8.41,0,Stable stream with no material anomaly indicators
1609,1,1,2.54,0.0254,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.08,0.0,8.53,0,Stable stream with no material anomaly indicators
1610,1,1,2.34,0.0234,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.68,0.0,7.86,0,Stable stream with no material anomaly indicators
1611,1,1,2.47,0.0247,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.94,0.0,8.3,0,Stable stream with no material anomaly indicators
1612,1,1,2.48,0.0248,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.96,0.0,8.33,0,Stable stream with no material anomaly indicators
1613,1,1,2.21,0.0221,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.41,0.0,7.42,0,Stable stream with no material anomaly indicators
1614,1,1,2.18,0.0218,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.36,0.0,7.33,0,Stable stream with no material anomaly indicators
1615,1,1,2.11,0.0211,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.22,0.0,7.1,0,Stable stream with no material anomaly indicators
1616,1,1,2.4,0.024,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.81,0.0,8.08,0,Stable stream with no material anomaly indicators
1617,1,1,2.47,0.0247,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.94,0.0,8.31,0,Stable stream with no material anomaly indicators
1618,1,1,2.26,0.0226,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.51,0.0,7.58,0,Stable stream with no material anomaly indicators
1619,1,1,2.19,0.0219,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.39,0.0,7.37,0,Stable stream with no material anomaly indicators
1620,1,1,2.23,0.0223,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.45,0.0,7.48,0,Stable stream with no material anomaly indicators
1621,1,1,2.71,0.0271,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.42,0.0,9.11,0,Stable stream with no material anomaly indicators
1622,1,1,2.62,0.0262,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.24,0.0,8.8,0,Stable stream with no material anomaly indicators
1623,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.74,0.0,7.97,0,Stable stream with no material anomaly indicators
1624,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.75,0.0,7.98,0,Stable stream with no material anomaly indicators
1625,1,1,2.27,0.0227,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.55,0.0,7.64,0,Stable stream with no material anomaly indicators
1626,1,1,2.65,0.0265,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.3,0.0,8.9,0,Stable stream with no material anomaly indicators
1627,1,1,2.39,0.0239,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.77,0.0,8.02,0,Stable stream with no material anomaly indicators
1628,1,1,2.33,0.0233,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.66,0.0,7.84,0,Stable stream with no material anomaly indicators
1629,1,1,2.2,0.022,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.41,0.0,7.41,0,Stable stream with no material anomaly indicators
1630,1,1,2.26,0.0226,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.52,0.0,7.59,0,Stable stream with no material anomaly indicators
1631,1,1,2.44,0.0244,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.88,0.0,8.2,0,Stable stream with no material anomaly indicators
1632,1,1,2.51,0.0251,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.03,0.0,8.45,0,Stable stream with no material anomaly indicators
1633,1,1,2.45,0.0245,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.9,0.0,8.23,0,Stable stream with no material anomaly indicators
1634,1,1,2.33,0.0233,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.66,0.0,7.84,0,Stable stream with no material anomaly indicators
1635,1,1,2.24,0.0224,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.49,0.0,7.54,0,Stable stream with no material anomaly indicators
1636,1,1,2.67,0.0267,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.33,0.0,8.96,0,Stable stream with no material anomaly indicators
1637,1,1,2.44,0.0244,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.88,0.0,8.2,0,Stable stream with no material anomaly indicators
1638,1,1,2.4,0.024,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.81,0.0,8.08,0,Stable stream with no material anomaly indicators
1639,1,1,2.23,0.0223,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.47,0.0,7.51,0,Stable stream with no material anomaly indicators
1640,1,1,2.26,0.0226,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.53,0.0,7.61,0,Stable stream with no material anomaly indicators
1641,1,1,2.53,0.0253,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.06,0.0,8.5,0,Stable stream with no material anomaly indicators
1642,1,1,2.48,0.0248,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.96,0.0,8.34,0,Stable stream with no material anomaly indicators
1643,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.55,0.0,7.65,0,Stable stream with no material anomaly indicators
1644,1,1,2.25,0.0225,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.5,0.0,7.57,0,Stable stream with no material anomaly indicators
1645,1,1,2.09,0.0209,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.17,0.0,7.01,0,Stable stream with no material anomaly indicators
1646,1,1,2.14,0.0214,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.28,0.0,7.2,0,Stable stream with no material anomaly indicators
1647,1,1,2.17,0.0217,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.35,0.0,7.31,0,Stable stream with no material anomaly indicators
1648,1,1,2.15,0.0215,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.3,0.0,7.23,0,Stable stream with no material anomaly indicators
1649,1,1,2.08,0.0208,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.16,0.0,7.0,0,Stable stream with no material anomaly indicators
1650,1,1,2.12,0.0212,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.23,0.0,7.11,0,Stable stream with no material anomaly indicators
1651,1,1,2.28,0.0228,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.55,0.0,7.65,0,Stable stream with no material anomaly indicators
1652,1,1,2.31,0.0231,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.63,0.0,7.78,0,Stable stream with no material anomaly indicators
1653,1,1,2.15,0.0215,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.3,0.0,7.23,0,Stable stream with no material anomaly indicators
1654,1,1,2.15,0.0215,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.3,0.0,7.22,0,Stable stream with no material anomaly indicators
1655,1,1,2.16,0.0216,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.32,0.0,7.26,0,Stable stream with no material anomaly indicators
1656,1,1,2.41,0.0241,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.82,0.0,8.1,0,Stable stream with no material anomaly indicators
1657,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.74,0.0,7.96,0,Stable stream with no material anomaly indicators
1658,1,1,2.37,0.0237,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.73,0.0,7.95,0,Stable stream with no material anomaly indicators
1659,1,1,2.29,0.0229,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.58,0.0,7.69,0,Stable stream with no material anomaly indicators
1660,1,1,2.3,0.023,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.61,0.0,7.74,0,Stable stream with no material anomaly indicators
1661,1,1,2.7,0.027,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.4,0.0,9.08,0,Stable stream with no material anomaly indicators
1662,1,1,2.64,0.0264,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.29,0.0,8.89,0,Stable stream with no material anomaly indicators
1663,1,1,2.5,0.025,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.0,0.0,8.41,0,Stable stream with no material anomaly indicators
1664,1,1,2.35,0.0235,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.7,0.0,7.9,0,Stable stream with no material anomaly indicators
1665,1,1,2.5,0.025,NORMAL,NORMAL,NORMAL,0.94,NORMAL,False,,0.0,5.0,0.0,8.41,0,Stable stream with no material anomaly indicators
1666,1,1,2.18,0.0218,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.37,0.0,7.34,0,Stable stream with no material anomaly indicators
1667,1,1,2.24,0.0224,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.47,0.0,7.52,0,Stable stream with no material anomaly indicators
1668,1,1,2.19,0.0219,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.38,0.0,7.36,0,Stable stream with no material anomaly indicators
1669,1,1,2.08,0.0208,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.16,0.0,7.0,0,Stable stream with no material anomaly indicators
1670,1,1,2.09,0.0209,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.17,0.0,7.01,0,Stable stream with no material anomaly indicators
1671,1,1,2.18,0.0218,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.36,0.0,7.33,0,Stable stream with no material anomaly indicators
1672,1,1,2.27,0.0227,NORMAL,NORMAL,NORMAL,0.95,NORMAL,False,,0.0,4.53,0.0,7.62,0,Stable stream with no material anomaly indicators
